review_id,work_root_id,root_title,proposed_role,checkpoint_4c_decision,quality_flags,missing_proofread_pages,overlap_summary,required_action,review_status,activation_status
itws4c:28006,itws:28006,Racconti fantastici (Tarchetti),nineteenth_century_bridge,hold_duplicate_review,,,gutenberg_previous_pool_overlap_metrics=gutenberg_previous:pg28867|candidate=0.980853|reference=0.863397 | gutenberg_resolved_overlap_metrics=gutenberg_resolved:pg28867|candidate=0.980853|reference=0.868337,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:782222,itws:782222,Racconti politici,nineteenth_century_bridge,hold_duplicate_review,language_variety_marker,,gutenberg_previous_pool_overlap_metrics=gutenberg_previous:pg48576|candidate=0.986243|reference=0.985400 | gutenberg_resolved_overlap_metrics=gutenberg_resolved:pg48576|candidate=0.986243|reference=0.985565,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:391214,itws:391214,Racconti sardi,nineteenth_century_bridge,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:78138,itws:78138,Racconti storici,nineteenth_century_bridge,hold_duplicate_review,,,gutenberg_previous_pool_overlap_metrics=gutenberg_previous:pg72382|candidate=0.957095|reference=0.935898 | gutenberg_resolved_overlap_metrics=gutenberg_resolved:pg72382|candidate=0.957095|reference=0.936242,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:27774,itws:27774,Racconti umoristici,nineteenth_century_bridge,hold_duplicate_review,,,gutenberg_previous_pool_overlap_metrics=gutenberg_previous:pg28403|candidate=0.994532|reference=0.986037 | gutenberg_resolved_overlap_metrics=gutenberg_resolved:pg28403|candidate=0.994501|reference=0.992954,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:273325,itws:273325,Rafaella,nineteenth_century_bridge,hold_unresolved_markup,unresolved_template:r-,,gutenberg_previous_pool_overlap_metrics=gutenberg_previous:pg19558|candidate=0.980136|reference=0.080766 | gutenberg_resolved_overlap_metrics=gutenberg_resolved:pg19558|candidate=0.980136|reference=0.080766,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:627140,itws:627140,Ragguaglio del numero de peregrini,historical_general,hold_unresolved_markup,unresolved_template:taf,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:627541,itws:627541,Ragguaglio del numero de peregrini - Versione critica,historical_general,hold_unresolved_markup,removed_wikitable;unresolved_html_tag;unresolved_template:??,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:627149,itws:627149,Ragguaglio del numero de peregrini - Versione diplomatica,historical_general,hold_unresolved_markup,removed_wikitable;unresolved_html_tag;unresolved_template:??,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:604912,itws:604912,Ragionamenti intorno alla legge naturale e civile,historical_general,hold_unresolved_markup,language_variety_marker;unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:302474,itws:302474,"Ragionamento di Carlo Rosmini cavaliere del S.R.I., accademico fiorentino per servire d'introduzione all'opera da lui meditata degli scrittori trentini e roveretani",historical_general,hold_quality_or_editorial_review,transcription_gap_template,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:108891,itws:108891,"Raimondo Montecuccoli, la sua famiglia e i suoi tempi",nineteenth_century_bridge,hold_unresolved_markup,editorial_marker;language_variety_marker;unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:894273,itws:894273,Rapido piede impiumano,historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:883534,itws:883534,"Recati l'arco in man, cara Foloe",historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:742712,itws:742712,Regno,standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:123160,itws:123160,Regno di Sardegna - Regio Editto 9 maggio 1794,historical_general,hold_unresolved_markup,unresolved_template:loop,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:537901,itws:537901,Regno di Sardegna - Regio editto del 17 marzo 1848,nineteenth_century_bridge,hold_quality_or_editorial_review,removed_wikitable,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:919533,itws:919533,Regolamento pel servizio delle infermerie dell'Ospedale Maggiore degli infermi di Vercelli,nineteenth_century_bridge,hold_quality_or_editorial_review,removed_wikitable,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:537098,itws:537098,Regolamento per il pubblico tiratoio dell'arte della lana di Prato,nineteenth_century_bridge,hold_unresolved_markup,removed_wikitable;unresolved_template:biblioteca digitale pratese,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:593926,itws:593926,Regolamento per la nuova colonia di Battipaglia,nineteenth_century_bridge,hold_unresolved_markup,removed_wikitable;unresolved_template:??,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:226787,itws:226787,Relazione 28 febbraio 1861 (Comitato Nazionale di Fano),nineteenth_century_bridge,hold_quality_or_editorial_review,removed_wikitable,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:518249,itws:518249,Relazione della riduzione delle misure di lunghezza all'uniformità per lo stato di Milano,nineteenth_century_bridge,hold_quality_or_editorial_review,removed_math_block;removed_wikitable,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:438079,itws:438079,Relazione delli scavi fatti in Luni nell'autunno 1858 e 59,nineteenth_century_bridge,hold_quality_or_editorial_review,removed_wikitable,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:589682,itws:589682,Relazione intorno al funzionamento del corpo dei pompieri San Giovanni Valdarno,nineteenth_century_bridge,hold_unresolved_markup,removed_wikitable;unresolved_template:rot1;unresolved_template:tablestyle;unresolved_template:uc,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:991106,itws:991106,"Relazioni di viaggio in Inghilterra, Francia e Svezia",historical_general,hold_missing_transcription,,"Pagina:Magalotti, Lorenzo – Relazioni di viaggio in Inghilterra, Francia e Svezia, 1968 – BEIC 1867388.djvu/5",,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:180289,itws:180289,Repubblica Cisalpina - Avviso falsi,historical_general,hold_unresolved_markup,unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:877228,itws:877228,Ricerche di geometria analitica,nineteenth_century_bridge,hold_quality_or_editorial_review,removed_math_block;removed_wikitable;transcription_gap_template,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:94194,itws:94194,Ricerche sul progetto di una strada di ferro da Milano a Venezia,nineteenth_century_bridge,hold_quality_or_editorial_review,language_variety_marker;removed_wikitable,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:492348,itws:492348,Riconciliazione,nineteenth_century_bridge,hold_duplicate_review,,,gutenberg_pass_1b_overlap_metrics=gutenberg_pass1b:pg22505|candidate=0.999186|reference=0.944644 | gutenberg_resolved_overlap_metrics=gutenberg_resolved:pg22505|candidate=0.999186|reference=0.952364,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:787819,itws:787819,Ricordanze della mia vita,nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;removed_wikitable;unresolved_html_tag;unresolved_template:#tag:ref;unresolved_template:#tag:references;unresolved_template:empty;unresolved_template:hair space,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:746829,itws:746829,Ricordati che tornarai en cenere,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:742872,itws:742872,Ricordi d'una visita nel cimitero fatta a' miei due figlioletti,standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:554707,itws:554707,Ricordi del 1870-71,nineteenth_century_bridge,hold_quality_or_editorial_review,transcription_gap_template,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:317904,itws:317904,Ricordi di Londra,nineteenth_century_bridge,hold_unresolved_markup,unresolved_template:pagina:ricordi di londra.djvu/16;unresolved_template:pagina:ricordi di londra.djvu/32,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:961106,itws:961106,Ricordi intorno al movimento politico di Reggio nell'anno 1847,nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;unresolved_template:note annidate,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:984260,itws:984260,Ricordi storici: i fatti delle Calabrie nel Luglio ed Agosto 1860,nineteenth_century_bridge,hold_quality_or_editorial_review,language_variety_marker;transcription_gap_template,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:11642,itws:11642,Rime (Alberti),historical_non_sonnet_poetry,hold_unresolved_markup,unresolved_template:al,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:788690,itws:788690,Rime (Bindo Bonichi),historical_non_sonnet_poetry,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:19070,itws:19070,Rime (Michelangelo),historical_non_sonnet_poetry,hold_missing_transcription,unresolved_template:loop,"Pagina:Buonarroti, Michelangelo – Rime, 1960 – BEIC 1775670.djvu/40-43;Pagina:Buonarroti, Michelangelo – Rime, 1960 – BEIC 1775670.djvu/44-45;Pagina:Buonarroti, Michelangelo – Rime, 1960 – BEIC 1775670.djvu/45-46;Pagina:Buonarroti, Michelangelo – Rime, 1960 – BEIC 1775670.djvu/47-48",bibit_overlap_metrics=bibit:bibit000129|candidate=0.566679|reference=0.891321,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:554134,itws:554134,"Rime (Stampa, Franco, altri)",historical_non_sonnet_poetry,hold_unresolved_markup,unresolved_template:link pagina;unresolved_template:ruleleft,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:27286,itws:27286,Rime (Tassoni),historical_non_sonnet_poetry,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:152825,itws:152825,Rime (Vittorelli),nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;unresolved_html_tag;unresolved_template:link pagina,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:43785,itws:43785,Rime dell'avvocato Gio. Batt. Felice Zappi e di Faustina Maratti sua consorte,historical_non_sonnet_poetry,hold_quality_or_editorial_review,transcription_gap_template,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:30701,itws:30701,Rime di Argia Sbolenfi,nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;unresolved_template:loop,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:3539,itws:3539,Rime e ritmi,nineteenth_century_bridge,hold_unresolved_markup,unresolved_html_tag;unresolved_template:datagiorno,,bibit_overlap_metrics=bibit:bibit000521|candidate=0.681921|reference=0.933834,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:881074,itws:881074,Rinaldo di Montalbano,historical_general,hold_unresolved_markup,language_variety_marker;unresolved_template:s,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:742695,itws:742695,Riposo,standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:600829,itws:600829,Ristretto della Valsugana,historical_general,hold_unresolved_markup,unresolved_template:??,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:379981,itws:379981,Risultati delle osservazioni della nuova stella,nineteenth_century_bridge,hold_unresolved_markup,removed_wikitable;transcription_gap_template;unresolved_template:dotted,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:144169,itws:144169,Rito ed uso delle cere sagre volgarmente chiamate Agnus Dei,nineteenth_century_bridge,hold_quality_or_editorial_review,removed_wikitable,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:342605,itws:342605,Ritratto delle più nobili et famose città d'Italia,historical_general,hold_unresolved_markup,unresolved_template:var,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:283207,itws:283207,Rivista di Cavalleria,nineteenth_century_bridge,hold_quality_or_editorial_review,high_digit_ratio,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:283208,itws:283208,Rivista di Cavalleria - Volume I,nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;removed_wikitable;unresolved_template:pagina con difetto di scansione,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:285444,itws:285444,Rivista di Cavalleria - Volume II,nineteenth_century_bridge,hold_missing_transcription,,"Pagina:Rivista di cavalleria (Volume II, 1898).djvu/10;Pagina:Rivista di cavalleria (Volume II, 1898).djvu/11;Pagina:Rivista di cavalleria (Volume II, 1898).djvu/12;Pagina:Rivista di cavalleria (Volume II, 1898).djvu/13;Pagina:Rivista di cavalleria (Volume II, 1898).djvu/14;Pagina:Rivista di cavalleria (Volume II, 1898).djvu/4;Pagina:Rivista di cavalleria (Volume II, 1898).djvu/5;Pagina:Rivista di cavalleria (Volume II, 1898).djvu/6;Pagina:Rivista di cavalleria (Volume II, 1898).djvu/7;Pagina:Rivista di cavalleria (Volume II, 1898).djvu/8;Pagina:Rivista di cavalleria (Volume II, 1898).djvu/9",,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:789810,itws:789810,Rivista di varii scritti intorno alla Strada ferrata da Milano a Venezia,nineteenth_century_bridge,hold_quality_or_editorial_review,removed_wikitable,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:251397,itws:251397,Rivista italiana di numismatica 1888,nineteenth_century_bridge,hold_unresolved_markup,editorial_marker;language_variety_marker;removed_wikitable;unresolved_html_tag;unresolved_template:!,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:256069,itws:256069,Rivista italiana di numismatica 1889,nineteenth_century_bridge,hold_unresolved_markup,editorial_marker;language_variety_marker;removed_wikitable;unresolved_template:!;unresolved_template:-;unresolved_template:z,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:267445,itws:267445,Rivista italiana di numismatica 1890,nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;removed_wikitable;unresolved_html_tag;unresolved_template:-,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:301172,itws:301172,Rivista italiana di numismatica 1893,nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;removed_wikitable;unresolved_template:!,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:585613,itws:585613,Rivista italiana di numismatica 1895,nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;removed_math_block;removed_wikitable;unresolved_html_tag;unresolved_template:!,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:603550,itws:603550,Rivista italiana di numismatica 1896,nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;removed_wikitable;unresolved_html_tag;unresolved_template:!,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:1008224,itws:1008224,Roma e sue vicinanze,nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;transcription_gap_template;unresolved_template:#tag:ref,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:798395,itws:798395,"Roma italiana, 1870-1895",nineteenth_century_bridge,hold_unresolved_markup,editorial_marker;language_variety_marker;removed_wikitable;unresolved_template_markup,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:265389,itws:265389,Roma sotterranea cristiana,nineteenth_century_bridge,hold_quality_or_editorial_review,transcription_gap_template,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:602300,itws:602300,Romanzo d'una signorina per bene,nineteenth_century_bridge,hold_duplicate_review,,,gutenberg_pass_1b_overlap_metrics=gutenberg_pass1b:pg22507|candidate=0.991238|reference=0.931496 | gutenberg_resolved_overlap_metrics=gutenberg_resolved:pg22507|candidate=0.991238|reference=0.933592,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:879764,itws:879764,Rosmonda,historical_general,hold_unresolved_markup,language_variety_marker;unresolved_template:left,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:746817,itws:746817,S'el mondo se partisse per bontade,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746811,itws:746811,S'eo vidi mai zovene corpo umano,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:324680,itws:324680,"S'i' fosse foco, arderei 'l mondo",historical_non_sonnet_poetry,hold_protected_v6_overlap,,,protected_v6_overlap_metrics=cecco_lxxxvi_s_i_fosse_foco_arderei_l_mondo|protected_containment=0.906977,Protected V6 validation/test material overlaps this root.,pending_bounded_review,inactive
itws4c:746661,itws:746661,"S'i' lasciat'ho, per far mia volontade",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746022,itws:746022,"S'i' mi ricordo ben, i' fu' d'amore",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:745989,itws:745989,S'i' potesse d'amico in terzo amico,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746951,itws:746951,"S'io veggio il di, che io disio e spero",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746769,itws:746769,S'io veggio in Lucca bella mio ritorno,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746957,itws:746957,"S'io veggo il di, ch'i' vinca me medesmo",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746937,itws:746937,"S'io veggo il di, che io mai mi dispigli",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:362841,itws:362841,Sacre rappresentazioni,nineteenth_century_bridge,hold_missing_transcription,unresolved_template:pr1;unresolved_template:pr2;unresolved_template:pr3;unresolved_template:r-,Pagina:Sacre rappresentazioni I.djvu/43;Pagina:Sacre rappresentazioni I.djvu/45;Pagina:Sacre rappresentazioni I.djvu/46;Pagina:Sacre rappresentazioni I.djvu/47;Pagina:Sacre rappresentazioni I.djvu/48,,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:747101,itws:747101,Saggi di Agricoltura (1810),nineteenth_century_bridge,hold_quality_or_editorial_review,very_short_text,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:405029,itws:405029,Saggi ladini,nineteenth_century_bridge,hold_missing_transcription,language_variety_marker;unresolved_html_tag;unresolved_template:ui,"Pagina:Archivio Glottologico Italiano, vol. 1, 1873.djvu/315",,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:813019,itws:813019,Saggi poetici (Kulmann),nineteenth_century_bridge,hold_unresolved_markup,unresolved_template:r-,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:509212,itws:509212,Saggio della storia naturale del monte Legnone e del piano di Colico,nineteenth_century_bridge,hold_missing_transcription,removed_wikitable;unresolved_template:graffa,"Pagina:Medici, Saggio della storia naturale del monte Legnone e del piano di Colico.djvu/30;Pagina:Medici, Saggio della storia naturale del monte Legnone e del piano di Colico.djvu/31;Pagina:Medici, Saggio della storia naturale del monte Legnone e del piano di Colico.djvu/32;Pagina:Medici, Saggio della storia naturale del monte Legnone e del piano di Colico.djvu/33;Pagina:Medici, Saggio della storia naturale del monte Legnone e del piano di Colico.djvu/34;Pagina:Medici, Saggio della storia naturale del monte Legnone e del piano di Colico.djvu/41",,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:497446,itws:497446,Saggio di interpretazione della geometria non euclidea,nineteenth_century_bridge,hold_unresolved_markup,removed_math_block;removed_wikitable;transcription_gap_template;unresolved_template_markup,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:80201,itws:80201,Saggio di rime devote e morali,historical_non_sonnet_poetry,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:455714,itws:455714,Saggio intorno ai sinonimi della lingua italiana,nineteenth_century_bridge,hold_unresolved_markup,removed_math_block;unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:924054,itws:924054,Saggio meteorologico,historical_general,hold_quality_or_editorial_review,language_variety_marker;removed_math_block;removed_wikitable;transcription_gap_template,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:995051,itws:995051,Saggio sopra la pittura (Laterza 1963),historical_general,hold_unresolved_markup,language_variety_marker;unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:22954,itws:22954,Saggio storico sulla rivoluzione napoletana del 1799,nineteenth_century_bridge,hold_duplicate_review,editorial_marker;language_variety_marker;removed_wikitable,,bibit_overlap_metrics=bibit:bibit000781|candidate=0.528843|reference=0.979065,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746099,itws:746099,Salute manda lo tu' Buon Martini,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:269969,itws:269969,San Carlo (Pellico),nineteenth_century_bridge,hold_duplicate_review,,,gutenberg_previous_pool_overlap_metrics=gutenberg_previous:pg19429|candidate=0.996382|reference=0.056317 | gutenberg_resolved_overlap_metrics=gutenberg_resolved:pg19429|candidate=0.996382|reference=0.056317,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746948,itws:746948,"San Marco e 'l doge, san Giuvanni e 'l giglio",historical_non_sonnet_poetry,hold_duplicate_review,language_variety_marker,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:454504,itws:454504,San Pantaleone,nineteenth_century_bridge,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:1011536,itws:1011536,San Paolo a Reggio,nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;unresolved_template:greco da controllare,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:746965,itws:746965,"Santa Lucia, per tua virginitate",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:770207,itws:770207,Saper vivere,nineteenth_century_bridge,hold_duplicate_review,language_variety_marker,,gutenberg_pass_1b_overlap_metrics=gutenberg_pass1b:pg64736|candidate=0.930585|reference=0.909805 | gutenberg_resolved_overlap_metrics=gutenberg_resolved:pg64736|candidate=0.930585|reference=0.910159,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:998559,itws:998559,Satira (Guidiccioni),historical_general,hold_duplicate_review,,,bibit_overlap_metrics=bibit:bibit000237|candidate=0.971947|reference=0.507649,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:77037,itws:77037,Satira e antisatira,historical_general,hold_quality_or_editorial_review,removed_wikitable,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:32713,itws:32713,Satire (Ariosto 1809),historical_non_sonnet_poetry,hold_unresolved_markup,language_variety_marker;unresolved_template:block,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:402760,itws:402760,Satire (Ariosto 1857),historical_non_sonnet_poetry,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:90079,itws:90079,Saul,nineteenth_century_bridge,hold_duplicate_review,,,bibit_overlap_metrics=bibit:bibit000716|candidate=0.943107|reference=0.946012,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746835,itws:746835,"Scalza, spernata a modo d'un ribaldo",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:883539,itws:883539,"Scherzò lui, che dicea",historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:848991,itws:848991,Sciotel,nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;removed_wikitable;unresolved_template:s,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:746784,itws:746784,Sconossuto a modo di pellegrino,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:742869,itws:742869,Scoramento,standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746092,itws:746092,Se 'l capo a Min Zeppa fosse tagliato,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:745990,itws:745990,Se 'l cor di Becchina fosse diamante,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:876452,itws:876452,Se a me scendono mai l'amiche Muse,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:883559,itws:883559,Se al tuo bulin gentile,historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:879516,itws:879516,Se all'amato Peleo Tetide riede,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746926,itws:746926,"Se ben racorde, giá ne fuór punite",historical_non_sonnet_poetry,hold_unresolved_markup,unresolved_template:loop,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:746871,itws:746871,Se ciascun ácen facesse un cantèo,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746945,itws:746945,Se colla vita io esco de la buca,historical_non_sonnet_poetry,hold_duplicate_review,language_variety_marker,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:894011,itws:894011,Se del Perù l'argento,historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:879973,itws:879973,Se dentro l'ombra delle regie fronde,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:879515,itws:879515,"Se di quei vaghi fiori, onde riveste",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
