review_id,work_root_id,checkpoint_4c_decision,resolution,canonical_reference_ids,removed_reference_ids,rights_decision,rationale,review_status,activation_status
itws4c:265389,itws:265389,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:602300,itws:602300,hold_duplicate_review,exclude_canonical_cross_corpus_duplicate,gutenberg_pass1b:pg22507,,rights_pass,An already resolved project source contains this Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:879764,itws:879764,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:746817,itws:746817,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746811,itws:746811,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:324680,itws:324680,hold_protected_v6_overlap,eligible_inactive_processed_build,,protected_v6:cecco_lxxxvi_s_i_fosse_foco_arderei_l_mondo,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746661,itws:746661,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746660,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746022,itws:746022,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746021,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:745989,itws:745989,hold_duplicate_review,exclude_internal_exact_duplicate,itws:745988,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746951,itws:746951,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746769,itws:746769,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746768,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746957,itws:746957,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746937,itws:746937,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:362841,itws:362841,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:747101,itws:747101,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:405029,itws:405029,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:813019,itws:813019,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:509212,itws:509212,hold_missing_transcription,exclude_source_rights_unresolved,,,rights_hold_incomplete_index_provenance,"Index metadata lacks author, year, or source evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:497446,itws:497446,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:80201,itws:80201,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:455714,itws:455714,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:924054,itws:924054,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:995051,itws:995051,hold_unresolved_markup,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:22954,itws:22954,hold_duplicate_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:746099,itws:746099,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746098,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:269969,itws:269969,hold_duplicate_review,exclude_canonical_cross_corpus_duplicate,gutenberg_previous:pg19429,,rights_pass,An already resolved project source contains this Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746948,itws:746948,hold_duplicate_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:454504,itws:454504,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:1011536,itws:1011536,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:746965,itws:746965,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:770207,itws:770207,hold_duplicate_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:998559,itws:998559,hold_duplicate_review,exclude_canonical_cross_corpus_duplicate,bibit:bibit000237,,rights_pass,An already resolved project source contains this Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:77037,itws:77037,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:32713,itws:32713,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:402760,itws:402760,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:90079,itws:90079,hold_duplicate_review,exclude_canonical_cross_corpus_duplicate,bibit:bibit000716,,rights_pass,An already resolved project source contains this Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746835,itws:746835,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:883539,itws:883539,hold_duplicate_review,exclude_internal_exact_duplicate,itws:883530,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:848991,itws:848991,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:746784,itws:746784,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:742869,itws:742869,hold_duplicate_review,eligible_sonnets_only_inactive,,,rights_pass,Only verified unique sonnet artifacts remain after wrapper and duplicate removal.,resolved,inactive_pending_cross_archive_freeze
itws4c:746092,itws:746092,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:745990,itws:745990,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:876452,itws:876452,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:883559,itws:883559,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:879516,itws:879516,hold_duplicate_review,exclude_internal_exact_duplicate,itws:879511,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746926,itws:746926,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:746871,itws:746871,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746945,itws:746945,hold_duplicate_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:894011,itws:894011,hold_duplicate_review,exclude_internal_exact_duplicate,itws:894010,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:879973,itws:879973,hold_duplicate_review,exclude_internal_exact_duplicate,itws:879961,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:879515,itws:879515,hold_duplicate_review,exclude_internal_exact_duplicate,itws:879511,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746055,itws:746055,hold_protected_v6_overlap,eligible_inactive_processed_build,,protected_v6:cecco_lxxxiv_se_die_m_aiuti_a_le_sante_guagnele,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746822,itws:746822,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746821,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:883372,itws:883372,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:893721,itws:893721,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:745998,itws:745998,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746008,itws:746008,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746899,itws:746899,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746898,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746036,itws:746036,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746035,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746818,itws:746818,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746817,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:879555,itws:879555,hold_duplicate_review,exclude_internal_exact_duplicate,itws:879553,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:394147,itws:394147,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:879965,itws:879965,hold_duplicate_review,exclude_internal_exact_duplicate,itws:879961,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:883398,itws:883398,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:980298,itws:980298,hold_duplicate_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:883561,itws:883561,hold_duplicate_review,exclude_internal_exact_duplicate,itws:883559,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746602,itws:746602,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746601,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:893716,itws:893716,hold_duplicate_review,exclude_internal_exact_duplicate,itws:893713,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746964,itws:746964,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746963,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:876371,itws:876371,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:883528,itws:883528,hold_duplicate_review,exclude_internal_exact_duplicate,itws:883520,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:893723,itws:893723,hold_duplicate_review,exclude_internal_exact_duplicate,itws:893721,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:879668,itws:879668,hold_duplicate_review,exclude_internal_exact_duplicate,itws:879664,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:893982,itws:893982,hold_duplicate_review,exclude_internal_exact_duplicate,itws:893958,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746762,itws:746762,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:745978,itws:745978,hold_duplicate_review,exclude_internal_exact_duplicate,itws:745977,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746827,itws:746827,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746084,itws:746084,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746615,itws:746615,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746614,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:883522,itws:883522,hold_duplicate_review,exclude_internal_exact_duplicate,itws:883520,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:745991,itws:745991,hold_duplicate_review,exclude_internal_exact_duplicate,itws:745990,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746090,itws:746090,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746873,itws:746873,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746801,itws:746801,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746003,itws:746003,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:746006,itws:746006,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746063,itws:746063,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746062,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746059,itws:746059,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746058,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746023,itws:746023,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746849,itws:746849,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:934787,itws:934787,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:826954,itws:826954,hold_duplicate_review,exclude_internal_near_duplicate,itws:934787,,rights_pass,Directional containment and deterministic completeness precedence selected another Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:586151,itws:586151,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:746807,itws:746807,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:62260,itws:62260,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:881828,itws:881828,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:3005,itws:3005,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:627088,itws:627088,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:746836,itws:746836,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746835,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746105,itws:746105,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746104,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:92512,itws:92512,hold_duplicate_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:2926,itws:2926,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:11341,itws:11341,hold_duplicate_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:598908,itws:598908,hold_duplicate_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:742731,itws:742731,hold_duplicate_review,exclude_internal_exact_duplicate,itws:742730,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:742699,itws:742699,hold_duplicate_review,exclude_internal_exact_duplicate,itws:742698,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746664,itws:746664,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:742735,itws:742735,hold_duplicate_review,exclude_no_unique_material_after_segmentation,,,rights_pass,No unique broader text or eligible sonnet remains after segmentation.,resolved,inactive_pending_cross_archive_freeze
itws4c:746842,itws:746842,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746841,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:557780,itws:557780,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:804121,itws:804121,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:248762,itws:248762,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:746073,itws:746073,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746072,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746767,itws:746767,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746766,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746085,itws:746085,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746084,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746643,itws:746643,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746642,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:742763,itws:742763,hold_duplicate_review,exclude_internal_exact_duplicate,itws:742762,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:532264,itws:532264,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:742777,itws:742777,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:742747,itws:742747,hold_duplicate_review,exclude_no_unique_material_after_segmentation,,,rights_pass,No unique broader text or eligible sonnet remains after segmentation.,resolved,inactive_pending_cross_archive_freeze
itws4c:746636,itws:746636,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:586086,itws:586086,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:893958,itws:893958,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:62112,itws:62112,hold_duplicate_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:879631,itws:879631,hold_duplicate_review,exclude_internal_exact_duplicate,itws:879553,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746816,itws:746816,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746815,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:1003680,itws:1003680,hold_duplicate_review,exclude_internal_near_duplicate,itws:1003723,,rights_pass,Directional containment and deterministic completeness precedence selected another Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:1003723,itws:1003723,hold_duplicate_review,exclude_no_unique_material_after_segmentation,,,rights_pass,No unique broader text or eligible sonnet remains after segmentation.,resolved,inactive_pending_cross_archive_freeze
itws4c:71322,itws:71322,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:826955,itws:826955,hold_duplicate_review,exclude_internal_near_duplicate,itws:71322,,rights_pass,Directional containment and deterministic completeness precedence selected another Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:875965,itws:875965,hold_duplicate_review,exclude_internal_exact_duplicate,itws:875957,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:805527,itws:805527,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:746944,itws:746944,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746943,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:745986,itws:745986,hold_protected_v6_overlap,eligible_inactive_processed_build,,protected_v6:cecco_xxv_sonetto_da_poi_ch_i_non_trovo_messo;protected_v6:cecco_xxvi_anima_mia_cuor_del_mi_corp_amore,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:366218,itws:366218,hold_quality_or_editorial_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:883527,itws:883527,hold_duplicate_review,exclude_internal_exact_duplicate,itws:883520,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:118951,itws:118951,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:564550,itws:564550,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:67244,itws:67244,hold_protected_v6_overlap,exclude_source_rights_unresolved,,protected_v6:sannazaro_spargi_di_lauri_palme_e_mirti_foglie,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
